frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z
76.000000,-2.006937,0.520635,-2.417666,-1.542232,0.829857,-0.514092,-0.736325,2.592115,-0.711571,-1.220581,2.414260,-2.782556,-3.632511,1.846481,-2.237172,-3.406514,1.762223,-0.248396,-2.459973,3.515087,-0.322573,-2.889942,3.379677,-2.598122,-2.786239,0.623504,-1.365104,-1.851967,1.025124,-0.071373,-4.015439,1.923108,-2.131923
77.000000,-2.103193,0.582508,-2.529878,-1.344677,0.738610,-0.677301,-0.806080,2.596201,-0.581060,-1.298195,2.214967,-2.562299,-3.712102,1.386979,-2.132977,-3.624645,1.565250,-0.194167,-2.430897,3.262272,-0.468746,-3.005860,3.298096,-2.526340,-2.919453,0.535292,-1.235284,-1.709063,0.815957,-0.194903,-4.127893,1.806746,-1.958030
78.000000,-1.821204,0.442591,-2.376975,-1.479392,0.643707,-0.413118,-0.740765,2.467585,-0.861075,-1.159825,2.476460,-2.852742,-3.977029,1.375577,-2.171103,-3.347250,1.581474,-0.202417,-2.544078,3.276559,-0.338626,-3.268691,3.148231,-2.336753,-2.792358,0.503312,-1.460999,-1.705748,0.687698,-0.352941,-4.129372,1.733328,-1.898352
79.000000,-2.409973,0.591307,-2.411356,-1.507206,0.422291,-0.656875,-0.809618,2.423071,-0.850641,-1.499441,2.336932,-2.773865,-3.786382,1.384701,-1.909368,-3.306524,1.489756,-0.045180,-2.637623,3.316179,-0.297115,-3.212876,3.093434,-2.239366,-2.896691,0.488101,-1.211182,-1.571186,0.770280,-0.249759,-4.048297,1.559687,-1.676231
80.000000,-2.114565,0.425832,-2.630087,-1.632602,0.347696,-0.761064,-0.879679,2.157115,-0.973237,-1.480502,2.197874,-2.685607,-3.960395,1.332098,-1.944154,-3.197919,1.128869,0.073390,-2.541423,3.134400,-0.425405,-3.376216,3.129775,-2.265417,-2.924304,0.245882,-1.122609,-1.838827,0.630453,-0.240571,-4.279060,1.628527,-1.561883
81.000000,-2.455154,0.291031,-2.739068,-1.529403,0.221052,-0.716849,-0.905340,2.300059,-1.057712,-1.748842,2.319687,-2.810423,-4.051873,1.187282,-1.915379,-3.170908,1.187248,-0.047068,-2.585622,2.976683,-0.259973,-3.364729,3.138105,-1.954769,-3.126494,0.357498,-1.035929,-1.652485,0.596747,-0.135546,-4.165334,1.499006,-1.349587
82.000000,-2.491994,0.336733,-2.566442,-1.407115,0.216919,-0.614705,-0.868098,2.026710,-1.038627,-2.071114,2.264771,-2.750227,-4.207119,1.060675,-1.443674,-3.255431,0.906849,0.272436,-2.363226,2.880988,-0.082034,-3.368364,2.841950,-1.995070,-2.893925,0.375073,-1.070365,-1.756193,0.599228,-0.422704,-4.350837,1.408579,-1.159640
83.000000,-2.525475,0.316484,-2.464524,-1.560462,0.276242,-1.060054,-0.989555,2.125318,-1.233366,-1.967322,2.135307,-2.646472,-4.047256,0.906482,-1.525740,-3.165893,0.853328,0.212602,-2.629407,2.666190,-0.055796,-3.536686,2.753389,-1.732286,-3.099073,0.141873,-0.999051,-1.650318,0.359427,-0.453148,-4.377844,1.250709,-1.246015
84.000000,-2.731850,0.058986,-2.530660,-1.597068,0.116982,-0.867848,-1.010582,2.083744,-1.068503,-2.214975,1.986726,-2.898006,-4.302154,0.819531,-1.454029,-3.237453,0.737863,0.278960,-2.484164,2.620932,-0.092739,-3.781930,2.744778,-1.774129,-2.994738,-0.153225,-1.068262,-1.597520,0.246428,-0.163040,-4.355330,1.064687,-1.033113
85.000000,-2.993738,0.142833,-2.526795,-1.483342,0.010390,-0.889273,-1.115138,2.144383,-1.220439,-2.109559,2.137462,-2.706002,-4.257584,0.792825,-1.431503,-3.081112,0.752412,0.322268,-2.670444,2.567810,0.186849,-3.646469,2.652399,-1.454310,-3.102144,-0.237281,-1.072933,-1.454158,0.115495,-0.486338,-4.443656,1.246329,-0.709672
86.000000,-2.694545,0.070230,-2.367277,-1.735484,0.136411,-1.025438,-1.079689,1.795563,-1.274104,-2.517696,1.941922,-2.757309,-4.382423,0.732716,-1.206809,-2.972938,0.673762,0.340537,-2.584331,2.445489,0.203272,-3.825731,2.512837,-1.354492,-3.186550,-0.091958,-0.884991,-1.626386,-0.025266,-0.579024,-4.374843,1.066846,-0.781788
87.000000,-2.968990,-0.189125,-2.400240,-1.598592,-0.178195,-1.030417,-1.220464,1.869410,-1.255288,-2.796853,1.734926,-2.702253,-4.307073,0.267946,-1.000324,-2.986123,0.574725,0.416159,-2.453400,2.377435,-0.058185,-3.834221,2.491654,-1.199313,-2.691990,-0.462531,-0.696142,-1.612031,0.003953,-0.521852,-4.476753,0.772398,-0.528592
88.000000,-3.262774,0.026290,-2.320141,-1.722953,-0.207446,-0.836089,-1.261982,1.811040,-1.325340,-2.633767,1.957422,-2.384101,-4.387767,0.500419,-0.791590,-2.739513,0.247993,0.589821,-2.487072,2.251096,0.234056,-3.943489,2.359569,-1.070366,-2.932641,-0.250310,-0.722075,-1.619207,-0.196072,-0.447198,-4.344175,0.859681,-0.463742
89.000000,-3.227789,-0.282840,-2.246569,-1.527595,-0.283545,-0.919627,-1.284595,1.742708,-1.376993,-2.834606,1.529192,-2.504560,-4.542787,0.442725,-0.572307,-2.755490,0.356222,0.478707,-2.265715,2.244538,0.271394,-3.904471,2.158694,-1.011048,-3.154781,-0.497082,-0.852880,-1.444542,-0.214329,-0.531287,-4.477827,0.411188,-0.217078
90.000000,-3.487114,-0.197641,-2.265289,-1.448705,-0.219411,-0.991717,-1.198478,1.560878,-1.212105,-2.953324,1.791682,-2.265383,-4.308241,0.237465,-0.662391,-2.829039,0.076552,0.638600,-2.523471,2.286047,0.516741,-3.998695,2.171853,-0.782284,-3.190299,-0.532244,-0.657782,-1.687180,-0.235190,-0.604160,-4.592288,0.386056,-0.125752
91.000000,-3.195183,-0.208750,-2.175790,-1.621895,-0.538103,-0.909314,-1.433328,1.571445,-1.132336,-3.228385,1.560065,-2.347934,-4.271709,-0.058797,-0.625780,-2.707210,0.029344,0.802120,-2.424127,1.897209,0.550151,-4.278238,2.018467,-0.570855,-3.049172,-0.687144,-0.614796,-1.811052,-0.413411,-0.563582,-4.472322,0.355066,0.119791
92.000000,-3.503013,-0.322705,-2.045286,-1.717102,-0.394330,-1.013789,-1.508138,1.538610,-1.186157,-3.426796,1.747696,-2.210771,-4.319465,0.095676,-0.324810,-2.660641,-0.168504,0.653509,-2.169247,1.746213,0.448197,-4.094619,1.827276,-0.455343,-3.059221,-0.765871,-0.560870,-1.617515,-0.576783,-0.595192,-4.163244,0.226526,0.256297
93.000000,-3.480774,-0.543720,-1.678889,-1.704999,-0.363283,-1.111258,-1.332676,1.529149,-1.189285,-3.315894,1.536462,-1.935722,-4.326983,-0.339481,-0.144467,-2.534789,-0.221455,0.772778,-2.183557,1.530536,0.586162,-4.312066,1.911299,-0.248829,-3.043852,-0.915535,-0.355747,-1.465983,-0.443464,-0.656770,-4.237671,0.028182,0.476540
94.000000,-3.462613,-0.388419,-1.815979,-1.720681,-0.726028,-0.985717,-1.535954,1.200147,-1.342058,-3.480067,1.458277,-2.046890,-4.273811,-0.237693,0.102079,-2.517549,-0.259204,0.987109,-2.314518,1.558551,0.687766,-4.172704,1.707062,0.012548,-3.269653,-0.793908,-0.407726,-1.620133,-0.585927,-0.662025,-4.418204,0.121442,0.550257
95.000000,-3.656753,-0.480637,-1.733181,-1.743797,-0.692848,-0.959793,-1.861600,1.312745,-1.261846,-3.515560,1.459951,-1.858922,-4.348471,-0.395114,0.184849,-2.283146,-0.511260,0.570409,-2.262559,1.410545,0.540886,-4.258729,1.615632,0.250283,-3.038447,-1.082901,-0.300114,-1.636997,-0.720326,-0.786080,-4.362458,-0.194847,0.714384
96.000000,-3.779943,-0.699279,-1.608297,-1.767285,-0.866293,-0.964888,-1.818070,1.182948,-1.318417,-3.710160,1.432621,-1.591407,-4.136997,-0.453978,0.315301,-2.325748,-0.661110,1.029958,-2.302087,1.499051,0.856948,-3.941617,1.445610,0.367653,-2.830874,-1.180343,-0.429603,-1.794469,-0.652120,-0.869212,-4.159740,-0.240576,0.866262
97.000000,-3.792464,-0.718873,-1.263567,-1.962844,-0.869906,-1.114291,-1.704678,1.283758,-1.091397,-3.636744,1.137018,-1.324225,-4.033350,-0.555506,0.752555,-2.383940,-0.742617,0.855273,-2.066216,1.200738,0.905059,-3.968706,1.436377,0.503256,-3.145409,-1.299304,-0.081490,-1.547168,-0.798469,-0.730778,-4.253657,-0.520264,1.184176
98.000000,-4.023058,-0.807053,-1.163996,-2.035019,-0.850504,-0.934304,-1.856928,1.416051,-1.262907,-3.737791,1.154905,-1.255499,-4.085851,-0.825783,0.742947,-2.330287,-0.735117,0.986508,-2.029282,1.308556,0.925503,-4.063825,1.157612,0.580874,-2.913918,-1.166634,-0.160848,-1.642349,-0.954853,-0.577605,-3.906751,-0.348118,1.046042
99.000000,-3.987878,-0.889176,-1.069435,-1.975277,-1.022196,-0.927597,-1.856921,0.973018,-0.914936,-3.808383,1.100655,-1.160867,-4.012599,-0.962351,0.865112,-2.286875,-0.811115,0.824306,-1.896620,1.067773,0.924546,-4.106103,1.094561,0.969220,-3.265807,-1.277731,-0.034327,-1.792646,-1.040398,-0.530918,-3.984037,-0.786592,1.383439
100.000000,-3.966145,-1.093793,-0.978338,-2.102575,-0.889918,-0.893863,-1.946799,1.036166,-0.823881,-4.000031,0.881813,-0.955053,-3.791395,-1.101476,0.963854,-1.958355,-1.005390,0.901770,-1.887814,1.232004,1.019613,-4.090407,0.845104,1.025798,-2.889612,-1.452483,-0.000240,-1.758927,-1.109216,-0.616525,-3.708623,-0.954573,1.558984
101.000000,-3.987180,-0.949012,-0.997230,-2.184802,-1.079193,-0.930666,-1.891163,1.005857,-0.969073,-4.169803,1.033574,-0.923348,-3.763394,-1.152153,1.292234,-1.861980,-1.112739,0.963309,-1.986543,0.943339,1.059104,-4.008201,0.859269,1.177173,-3.194458,-1.548075,-0.030891,-1.846345,-1.234541,-0.878593,-3.840737,-0.999143,1.719562
102.000000,-4.136246,-1.161388,-0.683628,-2.085066,-1.135559,-1.078175,-1.996054,1.051091,-1.053378,-4.229035,0.791042,-0.746596,-3.796417,-1.319941,1.477617,-1.742473,-1.174508,1.128841,-1.793912,0.746025,1.018054,-3.882174,0.837235,1.348551,-3.119549,-1.767293,0.125453,-1.772420,-0.933051,-0.834772,-3.554874,-0.906839,1.869071
103.000000,-4.157485,-1.221354,-0.525550,-2.130102,-1.200467,-0.889595,-2.463979,0.873549,-0.808540,-4.200398,0.930113,-0.537986,-3.802925,-1.170836,1.300096,-1.850233,-1.304780,1.116710,-1.835546,0.576585,1.091453,-3.884458,0.618211,1.537921,-2.899037,-1.956869,0.303440,-1.776119,-1.055067,-0.646498,-3.390971,-1.135652,1.887227
104.000000,-4.092372,-1.372683,-0.212882,-2.113522,-1.195257,-1.032315,-2.408154,0.769412,-0.738643,-4.282906,0.643978,-0.129773,-3.603825,-1.606240,1.488114,-1.811691,-1.420649,0.993344,-1.855856,0.485379,1.173430,-3.806323,0.207687,1.856052,-2.809794,-1.908208,0.261299,-1.957581,-1.085907,-0.493731,-3.376922,-1.205333,1.873365
105.000000,-4.299844,-1.497442,-0.283843,-2.301717,-1.335857,-0.882376,-2.354642,0.679972,-0.787552,-4.328165,0.404021,-0.007510,-3.790141,-1.497994,1.747177,-1.699885,-1.731400,0.996211,-1.766377,0.416593,1.172565,-3.516849,0.441878,1.707830,-3.055106,-1.993559,0.298372,-1.832166,-1.369748,-0.622679,-3.086780,-1.350122,1.946404
106.000000,-4.199960,-1.586175,-0.035757,-2.373638,-1.370177,-0.833849,-2.462319,0.471896,-0.574032,-4.288980,0.483359,0.025458,-3.359501,-1.821108,1.881907,-1.785608,-1.514146,1.073099,-1.791634,0.468659,1.386147,-3.804499,0.300686,1.694015,-2.967503,-1.887109,0.319529,-2.042674,-1.395561,-0.455272,-3.347788,-1.659182,2.188100
107.000000,-4.005139,-1.655882,-0.134953,-2.156511,-1.275344,-0.734125,-2.557017,0.538410,-0.544043,-4.267506,0.477663,0.350907,-3.487461,-1.714523,1.836658,-1.486203,-1.494769,0.903214,-1.668173,0.283534,1.131600,-3.454734,0.377085,1.895350,-2.848717,-2.073952,0.445467,-1.982008,-1.564093,-0.624928,-3.121650,-1.893607,2.236386
108.000000,-4.098033,-1.736085,0.153629,-2.314123,-1.471861,-0.672132,-2.566903,0.608443,-0.414753,-4.290066,0.103282,0.475120,-3.357540,-2.033212,1.810555,-1.608651,-1.509950,1.131970,-1.425591,0.126823,1.321664,-3.519295,-0.067414,2.115982,-2.695091,-2.264347,0.592691,-1.957366,-1.261108,-0.780261,-2.798844,-1.678516,2.089273
109.000000,-4.089740,-1.803925,0.248180,-2.559393,-1.625167,-0.515686,-2.595899,0.489139,-0.442214,-4.387406,0.234841,0.493513,-3.207316,-2.081469,1.981742,-1.470251,-1.761007,1.048295,-1.497845,0.065012,1.308137,-3.165286,-0.031226,2.190862,-2.756507,-2.507932,0.540276,-1.876506,-1.642503,-0.697888,-2.725011,-2.063772,2.183859
110.000000,-4.120951,-1.997720,0.385420,-2.457721,-1.569553,-0.649904,-2.685821,0.381356,-0.289589,-4.254584,-0.027927,0.790130,-3.153426,-2.201952,1.959472,-1.517379,-1.850002,0.976243,-1.447457,0.037077,1.395144,-3.119120,-0.197917,2.357376,-2.748406,-2.357680,0.582868,-2.324594,-1.586895,-0.373440,-2.712332,-2.096227,2.335594
111.000000,-4.133017,-1.912118,0.418657,-2.513535,-1.610643,-0.644677,-2.670808,0.380458,-0.102214,-4.396560,-0.002178,0.978992,-2.933321,-2.302621,2.086693,-1.243855,-1.956605,0.814857,-1.520383,0.016834,1.490750,-2.998303,-0.447796,2.791253,-2.707662,-2.349073,0.610202,-2.113152,-1.573264,-0.451288,-2.444184,-2.047540,2.308274
112.000000,-4.198580,-2.095461,0.769987,-2.662567,-1.620707,-0.437218,-2.845603,0.126723,-0.114196,-4.224320,-0.243540,1.294215,-2.782281,-2.415217,2.010209,-1.455159,-1.989564,0.681387,-1.335990,-0.095841,1.701276,-2.707573,-0.499668,2.625487,-2.604514,-2.387285,0.501277,-2.396258,-1.772769,-0.491510,-2.372913,-2.136359,2.251572
113.000000,-4.343653,-2.140357,0.722367,-2.894544,-1.769852,-0.453509,-2.811706,0.097275,-0.025644,-4.255902,-0.433545,1.256837,-2.654899,-2.493779,2.213420,-1.387199,-2.102298,0.640895,-1.376641,-0.013844,1.234306,-2.872425,-0.565618,2.845016,-2.717982,-2.706232,0.504222,-2.258698,-1.558849,-0.497078,-2.296999,-2.316775,2.392300
114.000000,-4.157466,-2.241246,0.952049,-2.741799,-1.938657,-0.351348,-2.774507,0.020163,0.181732,-4.223338,-0.485199,1.416751,-2.765092,-2.582977,2.046876,-1.378226,-2.355236,0.810211,-1.367830,-0.263772,1.277809,-2.802625,-0.667118,2.738183,-2.609783,-2.803294,0.751440,-2.190115,-1.756119,-0.539538,-2.141110,-2.475606,2.406089
115.000000,-4.066370,-2.437272,1.070253,-2.891911,-1.999128,-0.568153,-3.038151,-0.114114,0.189199,-4.208636,-0.464323,1.655068,-2.664766,-2.666060,2.334878,-1.326068,-2.166239,0.689805,-1.302464,-0.429554,1.198696,-2.591745,-0.838776,2.816582,-2.727261,-2.830827,0.788541,-2.375996,-1.847403,-0.537349,-1.921996,-2.668473,2.455926
116.000000,-3.866827,-2.469728,1.143175,-2.892253,-1.850036,-0.518131,-3.007683,-0.100202,0.388807,-4.018286,-0.721425,1.773272,-2.408602,-2.901055,2.365831,-1.338751,-2.105024,0.811504,-1.163738,-0.418997,1.354563,-2.561732,-0.989343,2.958183,-2.445878,-2.975876,0.749285,-2.437037,-2.055436,-0.381911,-1.984565,-2.666329,2.353812
117.000000,-4.008783,-2.615084,1.250610,-2.920975,-2.082307,-0.289562,-2.772996,-0.114714,0.456164,-4.123440,-0.717846,1.840500,-2.373787,-2.999483,2.391558,-1.085033,-2.296326,0.525413,-1.254231,-0.409699,1.374303,-2.465042,-1.133820,2.944026,-2.487670,-3.157305,0.789698,-2.457012,-1.880436,-0.341252,-1.727937,-2.819205,2.190046
118.000000,-3.907692,-2.610217,1.514192,-2.854305,-2.022075,-0.228590,-3.016551,-0.210136,0.614331,-3.998223,-0.681024,2.056621,-1.972485,-3.158512,2.325648,-1.235678,-2.513985,0.647511,-1.096634,-0.589074,1.189733,-2.149793,-1.158696,3.035867,-2.411339,-3.014331,1.007308,-2.496978,-2.048963,-0.540089,-1.687878,-2.861634,2.448788
119.000000,-3.754478,-2.923618,1.488273,-2.896671,-1.967505,-0.122420,-2.902095,-0.259687,0.576129,-3.690131,-1.084346,2.184573,-2.061561,-3.068889,2.375054,-1.207100,-2.660462,0.528591,-1.070410,-0.513056,1.361100,-2.026658,-1.380095,3.052030,-2.553904,-2.858800,0.890364,-2.623891,-2.123809,-0.355650,-1.562715,-2.801347,2.333495
120.000000,-3.800144,-2.711095,1.565327,-2.921995,-2.236196,-0.119271,-2.958746,-0.523326,0.827348,-3.588895,-1.098846,2.231572,-1.829489,-3.183681,2.262916,-1.116985,-2.416961,0.656101,-1.070310,-0.731538,1.429030,-1.691161,-1.036132,2.896403,-2.409529,-3.352325,0.895847,-2.665073,-1.918146,-0.390398,-1.586904,-3.041341,2.069733
121.000000,-3.572172,-3.200117,1.645384,-3.238006,-2.262246,0.064329,-2.959701,-0.489434,0.709521,-3.611021,-1.119213,2.318503,-1.685908,-3.544797,2.130120,-1.176934,-2.447633,0.452824,-1.234204,-0.782333,1.283079,-1.718612,-1.505138,2.957675,-2.326693,-3.260840,0.834578,-2.435355,-2.300188,-0.463990,-1.221230,-3.139320,2.178409
122.000000,-3.639892,-3.111925,1.877005,-2.977358,-2.198620,-0.186292,-3.110830,-0.755725,0.716480,-3.404251,-1.221224,2.537087,-1.629595,-3.421616,2.169920,-1.046571,-2.713214,0.417588,-0.968059,-0.780109,1.299781,-1.284044,-1.550136,3.030862,-2.431737,-3.253916,0.887892,-2.672293,-2.306664,-0.223463,-1.037657,-3.099807,2.240128
123.000000,-3.494329,-3.102011,1.811865,-3.175725,-2.307402,-0.088952,-3.052818,-0.521573,0.909540,-3.498447,-1.272853,2.710737,-1.581609,-3.581124,2.082038,-1.165737,-2.578306,0.286496,-1.230785,-0.829705,1.161844,-1.356667,-1.698437,3.133994,-2.509825,-3.201881,0.813541,-2.642252,-2.243167,-0.094997,-1.109865,-3.323651,2.210684
124.000000,-3.385361,-3.244473,1.966113,-3.202338,-2.333900,0.005446,-2.990271,-0.601863,0.809488,-3.329809,-1.347163,2.826332,-1.403021,-3.473880,2.005146,-0.986228,-2.645048,0.279552,-0.885196,-0.918391,1.307321,-1.427716,-1.550869,2.892377,-2.302741,-3.580911,0.780255,-2.865304,-2.357972,-0.187236,-0.865831,-3.257990,2.015412
125.000000,-3.381679,-3.442757,2.072890,-3.186355,-2.281799,0.093465,-2.957921,-0.570472,1.163375,-3.128523,-1.623595,2.805841,-1.250695,-3.476002,1.964237,-1.063310,-2.494034,0.226698,-0.939348,-1.039850,0.843909,-1.090968,-1.804703,2.830751,-2.212981,-3.454794,0.923967,-2.782185,-2.417591,-0.038880,-0.877279,-3.286851,1.844549
126.000000,-3.230160,-3.432596,1.936162,-3.073482,-2.528018,-0.013623,-2.975974,-0.666307,1.079803,-3.001048,-1.586911,2.803209,-1.328866,-3.644186,1.836122,-1.227497,-2.705801,0.168824,-0.943034,-0.902101,1.240542,-1.020106,-1.844823,2.773146,-2.279853,-3.561995,0.744518,-2.780371,-2.153333,-0.173873,-0.794882,-3.402324,1.831518
127.000000,-3.027031,-3.397065,1.725417,-3.363489,-2.604219,0.330685,-3.057160,-1.114321,1.236403,-2.804820,-1.893422,2.827832,-1.164250,-3.676055,1.734428,-1.089279,-3.001728,-0.035727,-1.027090,-1.000826,0.954483,-0.763291,-2.131969,2.759938,-2.096253,-3.370474,0.721248,-2.805145,-2.613636,-0.305956,-0.570297,-3.448800,1.801834
128.000000,-3.074328,-3.555932,2.179301,-3.080640,-2.580173,0.271252,-3.018854,-0.745477,1.184057,-2.625695,-2.037429,2.849220,-0.819270,-3.776776,1.847046,-1.156224,-2.926144,0.068903,-0.946545,-0.945288,0.956964,-0.856245,-1.998819,2.896088,-2.058607,-3.612389,0.849905,-2.833255,-2.456983,-0.140675,-0.537029,-3.392637,1.485245
129.000000,-2.673781,-3.697382,1.919094,-3.014940,-2.689403,0.394093,-2.845325,-0.954016,1.356212,-2.488586,-2.175074,2.884460,-0.768352,-3.806111,1.546520,-1.295624,-2.873383,-0.293015,-0.871340,-1.112562,0.801220,-0.569551,-2.043809,2.796927,-2.213825,-3.539045,0.808649,-2.944143,-2.501980,-0.042427,-0.451729,-3.388903,1.507557
130.000000,-2.640511,-3.809230,1.865945,-3.121737,-2.592614,0.211287,-2.869217,-1.001838,1.265714,-2.433442,-2.109749,2.877965,-0.860416,-3.769295,1.358253,-1.332309,-2.849715,-0.088161,-0.855032,-1.134361,0.843255,-0.600393,-2.091357,2.527510,-2.057173,-3.600566,0.563703,-2.760271,-2.550902,0.003992,-0.386551,-3.589878,1.440929
131.000000,-2.670350,-3.917998,2.115463,-3.140553,-2.675391,0.577743,-2.744606,-1.012097,1.301518,-2.110635,-2.136593,3.068224,-0.732631,-4.048358,1.422767,-1.392732,-2.837683,-0.137473,-0.790628,-0.925903,0.880008,-0.356890,-2.194308,2.376793,-2.126898,-3.839189,0.581773,-3.078178,-2.605325,0.046379,-0.470616,-3.573778,1.256656
132.000000,-2.407738,-3.947120,2.059471,-2.986862,-2.786446,0.366897,-2.610649,-1.025693,1.405110,-1.804072,-2.295331,3.018982,-0.643900,-3.898399,1.075487,-1.255699,-2.932411,-0.287727,-0.685075,-1.086654,0.476988,0.044131,-2.219253,2.187473,-1.904199,-3.769323,0.528995,-2.850691,-2.714206,0.063684,-0.295308,-3.788249,1.060613
133.000000,-2.236408,-3.933478,2.061872,-2.989979,-2.921723,0.572481,-2.701137,-1.299452,1.411225,-1.729904,-2.231622,3.047741,-0.381670,-4.042996,1.156135,-1.228856,-2.753863,-0.381613,-0.797805,-1.125395,0.736657,-0.098670,-2.302110,2.034562,-2.119701,-3.806479,0.611003,-2.834417,-2.891444,0.100934,-0.376528,-3.534560,0.793725
134.000000,-2.030928,-3.957787,1.860512,-3.096755,-2.884143,0.440681,-2.475456,-1.320839,1.367220,-1.881742,-2.383081,2.914637,-0.460127,-3.915698,1.104993,-1.259081,-2.886150,-0.387794,-0.869747,-1.183151,0.637601,0.160978,-2.532336,1.931735,-1.906417,-3.853899,0.549400,-2.695109,-2.788634,0.117100,0.027556,-3.664227,0.881305
135.000000,-1.986465,-4.232520,1.779203,-3.093138,-2.903107,0.677872,-2.214402,-1.250333,1.693980,-1.534691,-2.597781,3.016208,-0.282837,-4.000651,0.888092,-1.214935,-2.735518,-0.374650,-0.654184,-1.144651,0.565941,0.167926,-2.301070,1.728589,-1.660568,-4.018474,0.478093,-2.907289,-2.726037,0.193120,-0.184334,-3.670027,0.545449
136.000000,-1.783741,-4.178012,1.905408,-2.981632,-3.077714,0.544212,-2.220711,-1.227796,1.524081,-1.184677,-2.771865,2.760969,-0.344172,-4.168680,0.548583,-1.221014,-2.895472,-0.530908,-0.613773,-1.224256,0.511450,0.324246,-2.528880,1.827245,-1.770869,-4.025476,0.377087,-2.885725,-2.864912,0.259274,0.067800,-3.816007,0.400260
137.000000,-1.618905,-4.186626,2.018311,-2.709085,-2.953084,0.479395,-2.130565,-1.460419,1.570838,-1.089390,-2.529339,2.868641,-0.263784,-3.977173,0.497211,-1.255028,-2.913002,-0.653539,-0.579924,-1.374281,0.570621,0.262102,-2.498781,1.605745,-1.598123,-3.972615,0.331899,-2.718597,-2.887581,0.391132,0.170017,-3.649052,0.195901
138.000000,-1.587045,-4.321102,1.646988,-2.725616,-3.169196,0.708761,-2.208203,-1.341343,1.551992,-0.896727,-2.609685,2.688889,-0.022317,-4.188330,0.557228,-1.288675,-2.949429,-0.722230,-0.548749,-1.346049,0.231157,0.530732,-2.580924,1.592475,-1.656350,-3.907806,0.298964,-2.816734,-2.905837,0.355641,0.115711,-3.623191,0.236469
139.000000,-1.338591,-4.388370,1.568364,-2.750839,-3.142829,0.719670,-2.206397,-1.570639,1.667413,-0.757997,-2.620651,2.705039,0.087832,-4.097053,0.354415,-1.138679,-2.764336,-0.859803,-0.627313,-1.337397,0.284849,0.725688,-2.566721,1.253965,-1.743387,-3.872917,0.165014,-2.664649,-2.976384,0.415653,-0.105355,-3.746470,-0.035525
140.000000,-1.326156,-4.217586,1.508751,-2.533485,-3.172866,0.809860,-1.938020,-1.698023,1.765441,-0.498897,-2.960936,2.515679,0.055838,-3.997837,0.039599,-1.604098,-2.847574,-0.928286,-0.775043,-1.599363,0.247270,0.769424,-2.520413,1.218550,-1.417841,-3.879364,0.013310,-2.618902,-3.146616,0.300210,0.192885,-3.680685,-0.180079
141.000000,-1.068022,-4.364026,1.726761,-2.556762,-3.347557,0.723607,-1.827796,-1.529618,1.625975,-0.409257,-2.905860,2.538407,0.057847,-4.148115,0.119719,-1.406864,-2.899477,-0.793854,-0.706717,-1.279366,-0.009298,0.933564,-2.604572,0.977758,-1.309638,-3.976468,0.112399,-2.576995,-3.081397,0.490549,0.182749,-3.841915,-0.277593
142.000000,-1.059135,-4.569802,1.273679,-2.481545,-3.305520,0.735211,-1.523133,-1.676275,1.627912,-0.184350,-2.855497,2.481394,0.138755,-4.129447,-0.301024,-1.472129,-2.838360,-0.851078,-0.454882,-1.349569,0.167915,0.892703,-2.418724,0.730485,-1.418148,-4.022709,0.061522,-2.449770,-3.053649,0.358075,0.522216,-3.611073,-0.430515
143.000000,-0.817414,-4.410685,1.369967,-2.332204,-3.370129,0.711279,-1.800670,-1.756991,1.585122,0.181870,-2.947745,2.113870,0.169780,-4.182061,-0.309291,-1.302368,-2.810037,-1.034516,-0.476865,-1.480602,0.029320,1.077852,-2.466148,0.558129,-1.251350,-3.938607,-0.075790,-2.396390,-3.207548,0.291505,0.319718,-3.606931,-0.685639
144.000000,-0.701496,-4.584794,1.158569,-2.200562,-3.530650,0.852466,-1.410463,-1.752753,1.488260,0.275119,-2.920930,2.141353,0.120190,-4.043825,-0.629192,-1.357799,-2.802658,-0.918889,-0.444865,-1.447099,-0.043113,1.107710,-2.744831,0.458265,-1.229172,-3.993602,-0.225506,-2.645923,-3.107240,0.421938,0.163471,-3.799649,-0.539630
145.000000,-0.558336,-4.499741,1.035026,-2.328131,-3.437624,0.699325,-1.239409,-1.880978,1.617371,0.376893,-3.148153,2.013769,0.065877,-4.261652,-0.589976,-1.279809,-2.910117,-1.177644,-0.481623,-1.379568,-0.332630,1.106591,-2.440299,0.343896,-1.201007,-4.050729,-0.376675,-2.173566,-3.250724,0.435892,0.326592,-3.550999,-1.055049
146.000000,-0.315763,-4.625480,0.966918,-2.020496,-3.543252,0.722496,-1.056689,-1.887509,1.569569,0.652962,-2.958127,1.714899,0.385302,-4.159688,-0.756263,-1.263188,-3.093342,-1.064593,-0.420325,-1.431035,-0.101594,1.184743,-2.574641,0.029733,-1.021205,-4.150798,-0.138237,-2.091009,-3.422208,0.362464,0.310440,-3.613234,-1.379253
